MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotFrontage,LotArea,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NA,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,OverallQual_1,OverallQual_10,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_6,OverallQual_7,OverallQual_8,OverallQual_9,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,OverallCond_9,YearBuilt,YearRemodAdd,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,MasVnrArea,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_NA,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_NA,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NA,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NA,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinSF1,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NA,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NA,Electrical_SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,TotRmsAbvGrd,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fireplaces,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_NA,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageYrBlt,GarageFinish_Fin,GarageFinish_NA,GarageFinish_RFn,GarageFinish_Unf,GarageCars,GarageArea,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_NA,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NA,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_NA,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NA,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,HasGarage
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.4961944219124339,0.6599536193493353,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.1499619947777049,1.0236778946613245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5726372892119188,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.24196609498874844,0,0,0,0,0,0,1,-0.2885539604701561,-1.05742329305815,-0.9195909635969436,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1.2898151267172082,1.111055991717686,-0.12020053800860225,-0.03703981964720025,1.1074306971230437,-0.24097846650905158,0.789470016700575,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,1,0,0.2966616040654703,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.185188677854429,0,0,1,0,0.31161787088170967,-0.21973373786554437,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.04591937780974537,-0.3420107538470615,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,0.990551942239756,-1.3671862779697943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.18725255675574137,false
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.3326403958117177,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5539928133156753,0.15181326309211626,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4104285371230486,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.224210943183581,0,0,0,1,0,0,0,0.9636212848413185,-1.2837357583879425,0.33409794632831347,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5545268682279212,1.0514951524628187,-0.12020053800860225,1.2703353396776638,-0.819683507644112,-0.24097846650905158,0.789470016700575,1.2271648985501926,1.389546644424283,-0.2113811531878666,0,0,1,0,1.5271330300188422,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.45723595566843345,0,0,0,1,1.6497416693737568,1.4640447844206173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-1.598563364586409,-1.3671862779697943,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7946548924874514,false
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.0020571908039490033,-0.17831688611110125,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.5981181197416536,-1.6887898479984347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.31493165376457183,0,0,0,0,0,0,1,-0.2885539604701561,0.4475546013849703,0.0172565672744758,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.6405446628585442,0.854486222619796,-0.12020053800860225,0.2274800451943661,-0.819683507644112,-0.24097846650905158,-1.0256893917763372,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,0,1,-0.31857410891121557,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,0,0,0,0,1,0,1.1199949424012234,0,0,0,1,0.31161787088170967,-0.1542534619988603,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.13070922414587852,-0.3592018228542566,4.795471084470266,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.4889425188037668,-0.6142281618491033,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5778215773403543,false
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.6609068322819288,-0.3278971257014481,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.04197636814635423,-0.7200513684770921,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.3844792984098737,0,0,0,0,0,0,1,-0.2885539604701561,-0.9465301850465517,-0.6597354440851629,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1.0207946954769649,-0.7948908644380687,-0.12020053800860225,-1.4224388239972745,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,-1.0621006073696178,-0.2113811531878666,0,0,0,1,-0.9338098218879014,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.3763523198699895,0,0,0,1,0.31161787088170967,0.7063444493918446,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.07783288089303857,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.8588161340646475,-0.6142281618491033,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.6324034534806552,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8667973452437976,-0.22861111268468068,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5386173526980456,0.4908717309245862,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.5780329523881877,0,0,0,0,0,1,0,3.7097283822323246,-1.2837357583879425,-0.5298076843292727,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.8733508052779855,-0.7948908644380687,-0.12020053800860225,-1.3139666492061286,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,-1.0621006073696178,-0.2113811531878666,0,0,0,1,-1.5490455348645873,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6346931276105598,0,0,1,0,0.31161787088170967,1.155352055334821,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.3650544086426773,0.05040637274084974,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.08765777630136364,-0.11906890354288616,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.7209426409208002,false
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.20383332215791972,-0.11439713201957996,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0506337978673665,0.9268040467091904,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5726372892119188,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,0.7802339254197653,-0.33149689312291386,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.6483048676058588,1.9128365201485924,-0.12020053800860225,1.1009665053546465,-0.819683507644112,-0.24097846650905158,0.789470016700575,1.2271648985501926,1.389546644424283,-0.2113811531878666,0,0,1,0,0.9118973170421563,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9425377704590971,1,0,0,0,0.31161787088170967,0.6642499863346905,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7001461910172558,2.042677938494861,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,1.7302991727615173,0.8916880703922786,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.1412098584865558,false
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7020849348743026,-0.6485979608847703,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.18978942464443505,-0.38099290064462216,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.2529286490980658,0,0,0,0,0,0,1,-0.2885539604701561,-0.1295421852060007,0.026374304801204944,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.24218748582972238,-0.7948908644380687,-0.12020053800860225,-0.8496296202756092,-0.819683507644112,-0.24097846650905158,0.789470016700575,-0.7613597983235935,-1.0621006073696178,-0.2113811531878666,0,0,0,1,-1.5490455348645873,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,1,0,0,0,0,0,0.06850767702145218,0,0,1,0,0.31161787088170967,-0.1542534619988603,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,0.12587120477698652,-0.3592018228542566,-0.11629943710230332,3.316851044133875,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,1.3604255575006365,0.1387299542715876,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4372321508426609,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8256192426514238,-0.45253062740968075,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.47239855475782,-1.3497313801659647,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.2973915671896641,0,0,0,0,0,0,1,-0.2885539604701561,0.1194015266567711,-0.2950259430159973,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.6069171089535137,-0.7948908644380687,-0.12020053800860225,-1.1179555263379175,-0.819683507644112,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,0,1,-0.9338098218879014,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8773440350058916,1,0,0,0,-1.0265059276103374,-0.865182171408573,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.11906890354288616,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.9847053718762594,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6979705532664046,0.06303528882067737,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.1499619947777049,1.0236778946613245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.808073141033822,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,2.5839442740982115,1.4852123090778677,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.434016739590255,-0.7948908644380687,-0.12020053800860225,0.38352773524478656,-0.819683507644112,-0.24097846650905158,0.789470016700575,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,1,0,0.2966616040654703,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.0638632241567632,0,0,1,0,1.6497416693737568,2.0346586169731498,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.596427305996553,-0.11561625773865117,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,0.25080471171799457,0.8916880703922786,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.068781551516939,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.12559149858107022,-0.17430937801758895,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.737273746518722,0.8783671227331232,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.9726849003236115,0,0,0,0,1,0,0,-0.2885539604701561,-1.2837357583879425,-2.410341049217158,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.09474359563074289,-0.7948908644380687,-0.12020053800860225,-0.7411574454844633,-0.819683507644112,-0.24097846650905158,0.789470016700575,-0.7613597983235935,-1.0621006073696178,-0.2113811531878666,0,0,1,0,-0.9338098218879014,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.9020959525598752,1,0,0,0,0.31161787088170967,0.21991954295362007,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.7519181992725845,0.744682827473308,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.08765777630136364,-0.4889425188037668,0.8916880703922786,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0869003990217228,false
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6156143480816572,0.010837495902679588,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0506337978673665,0.9268040467091904,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0400324933151064,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.9260294714101497,0,0,0,0,0,0,1,-0.2885539604701561,-0.9850033041526165,-0.13546553629823732,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.40515178552333125,1.5875427057566247,-0.12020053800860225,1.0096215160568394,1.1074306971230437,-0.24097846650905158,0.789470016700575,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,1,0,0.9118973170421563,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9829795883583191,0,0,1,0,1.6497416693737568,1.8616036021826277,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.8011620473908712,0.231521969627578,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,0.6206783269788753,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.333523907029736,false
